Level,Date and Time,Source,Event ID,Task Category,Description
Error,11/19/2021 1:25:27 PM,Schannel,36882,None,"The certificate received from the remote server was issued by an untrusted certificate authority. Because of this, none of the data contained in the certificate can be validated. The TLS connection request has failed. The attached data contains the server certificate."
Error,11/19/2021 1:25:05 PM,Schannel,36882,None,"The certificate received from the remote server was issued by an untrusted certificate authority. Because of this, none of the data contained in the certificate can be validated. The TLS connection request has failed. The attached data contains the server certificate."
Error,11/19/2021 1:25:04 PM,Schannel,36882,None,"The certificate received from the remote server was issued by an untrusted certificate authority. Because of this, none of the data contained in the certificate can be validated. The TLS connection request has failed. The attached data contains the server certificate."
Information,11/19/2021 1:09:50 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 9 keys and creating 1 modified pages.
Information,11/19/2021 12:59:28 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Information,11/19/2021 12:56:38 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\Microsoft.Office.OneNote_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 236 keys and creating 61 modified pages.
Warning,11/19/2021 12:56:20 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.SkypeApp_15.78.159.0_x86__kzf8qxf38zg5c SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,11/19/2021 12:50:29 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.353.1239.0)
Information,11/19/2021 12:50:14 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.353.1239.0)
Information,11/19/2021 12:50:14 PM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,11/19/2021 12:43:37 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'bindflt' (10.0, ‎2067‎-‎08‎-‎24T02:59:11.000000000Z) has successfully loaded and registered with Filter Manager."
Warning,11/19/2021 12:42:08 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscDataProtection
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,11/19/2021 12:42:08 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.SecurityAppBroker
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,11/19/2021 12:42:08 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscBrokerManager
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,11/19/2021 12:41:29 PM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\Microsoft.WindowsStore_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 11 keys and creating 3 modified pages.
Error,11/19/2021 12:41:28 PM,Microsoft-Windows-DistributedCOM,10010,None,The server Microsoft.SkypeApp_15.78.159.0_x86__kzf8qxf38zg5c!App.AppXtwmqn4em5r5dpafgj4t4yyxgjfe0hr50.mca did not register with DCOM within the required timeout.
Warning,11/19/2021 12:40:35 PM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Error,11/19/2021 12:40:04 PM,Microsoft-Windows-DistributedCOM,10010,None,The server Microsoft.SkypeApp_15.78.159.0_x86__kzf8qxf38zg5c!App.AppXtwmqn4em5r5dpafgj4t4yyxgjfe0hr50.mca did not register with DCOM within the required timeout.
Error,11/19/2021 12:39:47 PM,Service Control Manager,7034,None,The ArcGIS License Manager service terminated unexpectedly.  It has done this 1 time(s).
Information,11/19/2021 12:39:44 PM,Service Control Manager,7026,None,"The following boot-start or system-start driver(s) did not load: 
dam"
Information,11/19/2021 12:39:44 PM,Microsoft-Windows-WMPNSS-Service,14204,None,Service 'WMPNetworkSvc' started.
Information,11/19/2021 12:39:42 PM,WinDivert,12589,None,"The description for Event ID 12589 from source WinDivert cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

WinDivert2.2
LOAD
3780
"
Information,11/19/2021 12:39:42 PM,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  WinDivert
Service File Name:  C:\Program Files\Cloudflare\Cloudflare WARP\WinDivert64.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  "
Information,11/19/2021 12:39:41 PM,IntelHaxm,4,None,HAXM is loaded successfully
Information,11/19/2021 12:39:41 PM,vmx86,34,None,"The description for Event ID 34 from source vmx86 cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

VMX86.SYS: begin DriverEntry
"
Information,11/19/2021 12:39:42 PM,Microsoft-Windows-WAS,5211,None,The Windows Process Activation Service (WAS) started with 'Classic' mode using 'ConfigurationSystem'
Warning,11/19/2021 12:39:42 PM,Server,2511,None,"The server service was unable to recreate the share SHARMIN because the directory E:\Users\SHARMIN no longer exists.  Please run ""net share SHARMIN /delete"" to delete the share, or recreate the directory E:\Users\SHARMIN."
Error,11/19/2021 12:39:39 PM,Microsoft-Windows-WLAN-AutoConfig,10000,None,"WLAN Extensibility Module has failed to start.

Module Path: C:\WINDOWS\system32\Rtlihvs.dll
Error Code: 126
"
Information,11/19/2021 12:39:39 PM,Microsoft-Windows-WLAN-AutoConfig,4000,None,"WLAN AutoConfig service has successfully started.
"
Information,11/19/2021 12:39:39 PM,VMnetuserif,1,None,() Starting up the User Interface Driver for VMware Virtual Networks.
Information,11/19/2021 12:39:39 PM,VMnetBridge,10,None,() Starting up the Bridge Driver for VMware Virtual Networks.
Information,11/19/2021 12:39:38 PM,Microsoft-Windows-Winlogon,7001,-1101,User Logon Notification for Customer Experience Improvement Program
Information,11/19/2021 12:39:38 PM,Microsoft-Windows-DHCPv6-Client,51046,Service State Event,DHCPv6 client service is started
Information,11/19/2021 12:39:38 PM,Microsoft-Windows-Dhcp-Client,50103,Service State Event,DHCPv4 client registered for shutdown notification
Information,11/19/2021 12:39:38 PM,Microsoft-Windows-Dhcp-Client,50036,Service State Event,DHCPv4 client service is started
Information,11/19/2021 12:39:38 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'storqosflt' (10.0, ‎2084‎-‎07‎-‎24T11:29:44.000000000Z) has successfully loaded and registered with Filter Manager."
Information,11/19/2021 12:39:38 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'CldFlt' (10.0, ‎2052‎-‎03‎-‎25T04:36:04.000000000Z) has successfully loaded and registered with Filter Manager."
Information,11/19/2021 12:39:38 PM,Microsoft-Windows-FilterManager,1,None,"File System Filter 'CldFlt' (Version 10.0, ‎2052‎-‎03‎-‎25T04:36:04.000000000Z) unloaded successfully."
Information,11/19/2021 12:39:38 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'CldFlt' (10.0, ‎2052‎-‎03‎-‎25T04:36:04.000000000Z) has successfully loaded and registered with Filter Manager."
Information,11/19/2021 12:39:38 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'luafv' (10.0, ‎1987‎-‎05‎-‎06T02:17:50.000000000Z) has successfully loaded and registered with Filter Manager."
Information,11/19/2021 12:39:38 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'wcifs' (10.0, ‎2011‎-‎08‎-‎26T04:27:29.000000000Z) has successfully loaded and registered with Filter Manager."
Information,11/19/2021 12:39:37 PM,Microsoft-Windows-Directory-Services-SAM,16977,None,"The domain is configured with the following minimum password length-related settings.

MinimumPasswordLength: 0

MinimumPasswordLengthAudit: -1

For more information see https://go.microsoft.com/fwlink/?LinkId=2097191.
"
Information,11/19/2021 12:39:37 PM,Microsoft-Windows-Directory-Services-SAM,16962,None,"Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651."
Information,11/19/2021 12:39:36 PM,Microsoft-Windows-Wininit,14,None,"Credential Guard configuration: 0x0, 0"
Error,11/19/2021 12:39:33 PM,Ntfs,137,-2,The default transaction resource manager on volume G: encountered a non-retryable error and could not start.  The data contains the error code.
Error,11/19/2021 12:39:33 PM,disk,7,None,"The device, \Device\Harddisk0\DR0, has a bad block."
Error,11/19/2021 12:39:33 PM,disk,7,None,"The device, \Device\Harddisk0\DR0, has a bad block."
Information,11/19/2021 12:39:33 PM,Microsoft-Windows-Ntfs,98,None,Volume G: (\Device\HarddiskVolume2) is healthy.  No action is needed.
Information,11/19/2021 12:39:31 PM,Microsoft-Windows-Ntfs,98,None,Volume D: (\Device\HarddiskVolume1) is healthy.  No action is needed.
Information,11/19/2021 12:39:31 PM,Microsoft-Windows-Ntfs,98,None,Volume F: (\Device\HarddiskVolume4) is healthy.  No action is needed.
Information,11/19/2021 12:39:30 PM,Microsoft-Windows-Ntfs,98,None,Volume E: (\Device\HarddiskVolume3) is healthy.  No action is needed.
Information,11/19/2021 12:39:30 PM,MEIx64,2,None,Intel(R) Trusted Execution Engine Interface driver has started successfully.
Information,11/19/2021 12:39:29 PM,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 3 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3700
Maximum performance percentage: 100
Minimum performance percentage: 21
Minimum throttle percentage: 21"
Information,11/19/2021 12:39:29 PM,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 1 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3700
Maximum performance percentage: 100
Minimum performance percentage: 21
Minimum throttle percentage: 21"
Information,11/19/2021 12:39:29 PM,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 2 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3700
Maximum performance percentage: 100
Minimum performance percentage: 21
Minimum throttle percentage: 21"
Information,11/19/2021 12:39:29 PM,Microsoft-Windows-Kernel-Processor-Power,55,-47,"Processor 0 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (3 state(s))

Performance state type: ACPI Performance (P) / Throttle (T) States
Nominal Frequency (MHz): 3700
Maximum performance percentage: 100
Minimum performance percentage: 21
Minimum throttle percentage: 21"
Information,11/19/2021 12:39:29 PM,VMnetAdapter,36,None,() Starting up the Adapter Driver for VMware Virtual Networks.
Information,11/19/2021 12:39:29 PM,Microsoft-Windows-Kernel-Power,172,-203,"Connectivity state in standby: Disconnected, Reason: NIC compliance"
Information,11/19/2021 12:39:29 PM,Microsoft-Windows-Ntfs,98,None,Volume \\?\Volume{fee45b76-0000-0000-0000-100000000000} (\Device\HarddiskVolume5) is healthy.  No action is needed.
Information,11/19/2021 12:39:29 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'npsvctrig' (10.0, ‎1977‎-‎09‎-‎12T21:19:34.000000000Z) has successfully loaded and registered with Filter Manager."
Information,11/19/2021 12:39:29 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileCrypt' (10.0, ‎2011‎-‎10‎-‎30T21:56:49.000000000Z) has successfully loaded and registered with Filter Manager."
Information,11/19/2021 12:39:28 PM,Microsoft-Windows-Ntfs,98,None,Volume C: (\Device\HarddiskVolume6) is healthy.  No action is needed.
Error,11/19/2021 12:39:27 PM,iaStorA,4102,None,Error log: Smart event occured on disk :X6GJEAPFS  
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'WdFilter' (10.0, ‎2043‎-‎02‎-‎28T19:55:46.000000000Z) has successfully loaded and registered with Filter Manager."
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'Wof' (10.0, ‎2045‎-‎05‎-‎29T21:42:55.000000000Z) has successfully loaded and registered with Filter Manager."
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileInfo' (10.0, ‎1989‎-‎07‎-‎13T07:15:12.000000000Z) has successfully loaded and registered with Filter Manager."
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-Kernel-General,20,-6,"The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0"
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-Kernel-Boot,30,-21,The firmware reported boot metrics.
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-Kernel-Boot,32,-58,The bootmgr spent 0 ms waiting for user input.
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-Kernel-Boot,18,-57,There are 0x1 boot options on this system.
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-Kernel-Boot,27,-33,The boot type was 0x0.
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-Kernel-Boot,25,-32,The boot menu policy was 0x1.
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-Kernel-Boot,20,-31,The last shutdown's success status was true. The last boot's success status was true.
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-Kernel-Boot,153,-62,Virtualization-based security (policies: 0) is disabled.
Information,11/19/2021 12:39:27 PM,Microsoft-Windows-Kernel-General,12,-1,The operating system started at system time ‎2021‎-‎11‎-‎19T06:39:26.500000000Z.
Information,11/19/2021 12:39:14 PM,Microsoft-Windows-Kernel-General,13,-2,The operating system is shutting down at system time ‎2021‎-‎11‎-‎19T06:39:14.533468100Z.
Information,11/19/2021 12:39:11 PM,Microsoft-Windows-Kernel-Power,109,-103,"The kernel power manager has initiated a shutdown transition.

Shutdown Reason: Kernel API"
Information,11/19/2021 12:39:07 PM,Microsoft-Windows-WLAN-AutoConfig,4001,None,"WLAN AutoConfig service has successfully stopped.
"
Information,11/19/2021 12:39:38 PM,EventLog,6013,None,The system uptime is 11 seconds.
Information,11/19/2021 12:39:38 PM,EventLog,6005,None,The Event log service was started.
Information,11/19/2021 12:39:38 PM,EventLog,6009,None,Microsoft (R) Windows (R) 10.00. 18363 Service Pack 1 Multiprocessor Free.
Information,11/19/2021 12:39:06 PM,Microsoft-Windows-Dhcp-Client,50037,Service State Event,DHCPv4 client service is stopped. ShutDown Flag value is 1
Information,11/19/2021 12:39:06 PM,Microsoft-Windows-Dhcp-Client,50106,Service State Event,DHCPv4 is waiting on DHCPv6 service to stop
Information,11/19/2021 12:39:06 PM,Microsoft-Windows-DHCPv6-Client,51057,Service State Event,DHCPv6 client service stop is almost done.DHCP Context Ref count is 1
Information,11/19/2021 12:39:06 PM,Microsoft-Windows-DHCPv6-Client,51057,Service State Event,DHCPv6 client service stop is almost done.DHCP Context Ref count is 1
Information,11/19/2021 12:39:06 PM,Microsoft-Windows-DHCPv6-Client,51047,Service State Event,DHCPv6 client service is stopped. ShutDown Flag value is 1
Information,11/19/2021 12:39:06 PM,Microsoft-Windows-Dhcp-Client,50105,Service State Event,DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT
Information,11/19/2021 12:39:06 PM,Microsoft-Windows-Dhcp-Client,50104,Service State Event,DHCPv4 client received shutdown notification
Information,11/19/2021 12:39:05 PM,Microsoft-Windows-Winlogon,7002,-1102,User Logoff Notification for Customer Experience Improvement Program
Information,11/19/2021 12:39:06 PM,EventLog,6006,None,The Event log service was stopped.
Error,11/19/2021 12:01:07 PM,Schannel,36882,None,"The certificate received from the remote server was issued by an untrusted certificate authority. Because of this, none of the data contained in the certificate can be validated. The TLS connection request has failed. The attached data contains the server certificate."
Error,11/19/2021 12:00:58 PM,Schannel,36882,None,"The certificate received from the remote server was issued by an untrusted certificate authority. Because of this, none of the data contained in the certificate can be validated. The TLS connection request has failed. The attached data contains the server certificate."
Information,11/19/2021 12:00:00 PM,EventLog,6013,None,The system uptime is 231349 seconds.
Error,11/19/2021 11:54:55 AM,Schannel,36882,None,"The certificate received from the remote server was issued by an untrusted certificate authority. Because of this, none of the data contained in the certificate can be validated. The TLS connection request has failed. The attached data contains the server certificate."
Error,11/19/2021 11:54:51 AM,Schannel,36882,None,"The certificate received from the remote server was issued by an untrusted certificate authority. Because of this, none of the data contained in the certificate can be validated. The TLS connection request has failed. The attached data contains the server certificate."
Error,11/19/2021 11:54:50 AM,Schannel,36882,None,"The certificate received from the remote server was issued by an untrusted certificate authority. Because of this, none of the data contained in the certificate can be validated. The TLS connection request has failed. The attached data contains the server certificate."
Warning,11/19/2021 11:27:50 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.SkypeApp_15.78.159.0_x86__kzf8qxf38zg5c SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,11/19/2021 11:27:20 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.SkypeApp_15.78.159.0_x86__kzf8qxf38zg5c SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,11/19/2021 11:26:58 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.SkypeApp_15.78.159.0_x86__kzf8qxf38zg5c SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,11/19/2021 11:26:57 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\S-1-5-21-2091211461-3178656723-4261672445-1001\SystemAppData\Helium\Cache\2263336e0993e194_COM15.dat was cleared updating 1 keys and creating 1 modified pages.
Information,11/19/2021 11:26:57 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\S-1-5-21-2091211461-3178656723-4261672445-1001\SystemAppData\Helium\UserClasses.dat was cleared updating 6 keys and creating 2 modified pages.
Information,11/19/2021 11:26:57 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\S-1-5-21-2091211461-3178656723-4261672445-1001\SystemAppData\Helium\User.dat was cleared updating 11 keys and creating 3 modified pages.
Warning,11/19/2021 11:24:24 AM,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,11/19/2021 11:21:58 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9NMPJ99VJBWV-Microsoft.YourPhone
Information,11/19/2021 11:21:58 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9NMPJ99VJBWV-Microsoft.YourPhone
Information,11/19/2021 11:21:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.YourPhone_1.21102.134.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,11/19/2021 11:21:33 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9NBLGGH1ZRPV-KING.COM.CANDYCRUSHSODASAGA
Information,11/19/2021 11:21:28 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9NBLGGH1ZRPV-KING.COM.CANDYCRUSHSODASAGA
Information,11/19/2021 11:21:21 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\king.com.CandyCrushSodaSaga_1.206.900.0_x86__kgqvnymyfvs32\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,11/19/2021 11:20:52 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9WZDNCRD1HKW-Microsoft.XboxIdentityProvider
Information,11/19/2021 11:20:52 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9WZDNCRD1HKW-Microsoft.XboxIdentityProvider
Information,11/19/2021 11:20:47 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.XboxIdentityProvider_12.83.12001.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,11/19/2021 11:20:41 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,11/19/2021 11:20:41 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9WZDNCRFJ3PT-MICROSOFT.ZUNEMUSIC
Information,11/19/2021 11:20:36 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9WZDNCRFJ3PT-MICROSOFT.ZUNEMUSIC
Information,11/19/2021 11:20:29 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ZuneMusic_10.21102.11411.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,11/19/2021 11:20:09 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,11/19/2021 11:20:07 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9NBLGGH5R558-Microsoft.Todos
Information,11/19/2021 11:20:07 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9NBLGGH5R558-Microsoft.Todos
Information,11/19/2021 11:19:59 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,11/19/2021 11:19:59 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9NBLGGH4R32N-Microsoft.WindowsFeedbackHub
Information,11/19/2021 11:19:57 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Todos_2.57.43142.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,11/19/2021 11:19:55 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9NBLGGH4R32N-Microsoft.WindowsFeedbackHub
Information,11/19/2021 11:19:49 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsFeedbackHub_1.2111.3131.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,11/19/2021 11:19:43 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,11/19/2021 11:19:43 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9NBLGGH4NNS1-Microsoft.DesktopAppInstaller
Information,11/19/2021 11:19:43 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9NBLGGH4NNS1-Microsoft.DesktopAppInstaller
Information,11/19/2021 11:19:35 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.DesktopAppInstaller_1.16.12986.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,11/19/2021 11:19:13 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,11/19/2021 11:19:13 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,11/19/2021 11:19:13 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,11/19/2021 9:38:18 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\WINDOWS\System32\config\COMPONENTS was cleared updating 16 keys and creating 4 modified pages.
Information,11/19/2021 9:06:11 AM,Microsoft-Windows-Kernel-General,15,None,Hive \??\C:\Users\SHOHID\AppData\Local\Microsoft\VisualStudio\16.0_197f77be\privateregistry.bin was reorganized with a starting size of 8118272 bytes and an ending size of 7028736 bytes.
